"CIVICNUMBER","UNIT","STREETNAME","POSTALCODE","MUNICIPALITY","COLLECTIONDAY","OPERATOR","ROUTENUMBER","LEAF_YARD_WASTE_COLLECTION","REFUSE_DAY","RECYCLING_DAY","LATITUDE","LONGITUDE","geometry.x","geometry.y"
119,,"Fourth Line East","P6A 0C7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56639381,-84.34645333,703359.7799999993,5160401.68
720,,"Korah Road","P6C 4K6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54437657,-84.37044688,701602.6300000008,5157893.710000001
39,,"Murton Avenue","P6C 4G5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54272633,-84.36642787,701916.8699999992,5157720.630000001
15,,"Pozzebon Crescent","P6C 6A7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54259603,-84.35582436,702730.3000000007,5157733.35
32,,"Greenfield Drive","P6C 6G3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55466476,-84.34509269,703507.9299999997,5159101.960000001
117,,"Churchill Avenue","P6C 2P9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53923224,-84.35620362,702713.75,5157358.619999999
9,,"Hillside Drive","P6C 3A7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54691777,-84.35155327,703041.6300000008,5158224.529999999
3,,"Chatfield Drive","P6C 6E6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5533212,-84.34699395,703367.2200000007,5158947.77
170,,"Third Line East","P6C 0A4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55276729,-84.34249316,703714.2899999991,5158897.84
243,,"Hampton Road","P6C 2N5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53806385,-84.36278018,702213.8499999996,5157211.92
96,,"Foothill Road","P6C 0E4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56497367,-84.38803961,700178.0800000001,5160137.470000001
1116,,"Goulais Avenue","P6A 5K8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56215736,-84.38249755,700613.1899999995,5159838.630000001
146,,"Schultz Side Road","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58648033,-84.31092151,706006.5899999999,5162725.779999999
982,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58256908,-84.30279745,706643.8100000005,5162312.460000001
591,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57278553,-84.34272787,703621.3399999999,5161121.49
444,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56774194,-84.34138428,703743.1899999995,5160564.5600000005
303,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58115075,-84.33771201,703974.2899999991,5162063.93
1259,,"Old Goulais Bay Road","P6C 0A7","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.59406419,-84.34488902,703376.0999999996,5163480.220000001
783,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57921883,-84.34291536,703582.8800000008,5161835.82
600,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57338642,-84.34048144,703791.2200000007,5161194.0600000005
1385,,"Great Northern Road","P6B 0C1","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57002412,-84.32166533,705245.6799999997,5160869.279999999
652,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57493254,-84.34168168,703693.4600000009,5161362.75
592,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57297163,-84.34180562,703691.3100000005,5161144.550000001
460,,"Fourth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56779765,-84.32937209,704663.5,5160601.859999999
756,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57839908,-84.34217049,703643.0199999996,5161746.66
743,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57800552,-84.34292977,703586.3200000003,5161700.970000001
768,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57887491,-84.34224786,703635.3100000005,5161799.33
671,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.5754346,-84.34274795,703609.8800000008,5161415.779999999
2752,,"Great Northern Road","P6A 0E4","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.60593351,-84.29445704,707193.6500000004,5164930.42
63,,"Harris Street","P6A 0C2","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57828249,-84.34446928,703467.3300000001,5161727.77
1200,,"Old Goulais Bay Road","P6C 0A7","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.59493438,-84.34285469,703528.6600000001,5163582.16
350,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58171133,-84.33492194,704185.9399999995,5162133.4399999995
433,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57935474,-84.33123592,704477.1999999993,5161881.15
477,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.5690339,-84.34280539,703629.4499999993,5160704.4399999995
552,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57137208,-84.34157375,703715.0700000003,5160967.42
557,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57141208,-84.34274071,703625.5,5160968.85
821,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58033395,-84.34404731,703491.9800000004,5161956.800000001
288,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58182212,-84.33861148,703902.8599999994,5162136.199999999
691,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57613582,-84.34283453,703600.6199999992,5161493.470000001
302,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.5818182,-84.33717169,704013.1799999997,5162139.49
751,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57825619,-84.3429307,703585.3100000005,5161728.82
293,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58120761,-84.3382214,703935.0500000007,5162068.93
1050,,"Old Goulais Bay Road","P6C 0A7","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.59031675,-84.3424971,703573.3499999996,5163070.01
2643,,"Great Northern Road","P6A 5K7","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.60197343,-84.29499278,707167.7300000004,5164489
492,,"Fourth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56776763,-84.32843009,704735.8000000007,5160600.970000001
396,,"Fourth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56724835,-84.33260879,704417.5299999993,5160532.43
71,,"Harris Street","P6A 0C2","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57845268,-84.34442651,703469.9700000007,5161746.789999999
310,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58187564,-84.33683251,704038.9499999993,5162146.75
775,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57899665,-84.34296316,703580.0500000007,5161811.01
1165,,"Old Goulais Bay Road","P6C 0A7","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.5910641,-84.34634414,703275.8699999992,5163143.119999999
512,,"Fourth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56762699,-84.3267954,704861.5999999996,5160589.59
776,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57911708,-84.34219673,703638.3200000003,5161826.369999999
1207,,"Old Goulais Bay Road","P6C 0A7","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.59274373,-84.34417246,703435.9299999997,5163335.35
880,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58275721,-84.30664305,706349.8000000007,5162284.93
1020,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.5824769,-84.29879425,706950.8499999996,5162312.720000001
466,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56851513,-84.34134948,703742.9600000009,5160650.5600000005
759,,"Old Goulais Bay Road","P6A 0C2","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57855342,-84.34296786,703581.3499999996,5161761.75
595,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.57292229,-84.34340347,703569.0600000005,5161134.9399999995
710,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58205883,-84.31614565,705623.1199999992,5162220.859999999
340,,"Fourth Line East","P6A 0C3","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56782627,-84.3364351,704086.9000000004,5160591.49
810,,"Fifth Line East","P6A 6J8","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.58223965,-84.31048588,706056.0399999991,5162255.73
465,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56819142,-84.34225985,703674.4100000001,5160612.24
448,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56798174,-84.34143611,703738.3200000003,5160591.07
456,,"Old Goulais Bay Road","P6A 0B5","SSM","Monday","GFL",,"Rural Area","Monday","Tuesday",46.56826042,-84.3415231,703730.6099999994,5160621.8100000005
